Day,Polymer,Time,Batch,N,Al27,As75,Ba138,C13,Ca44,Co59,Cr50,Cu63,Fe57,Ga69,K39,Mg25,Mn55,Na23,Nb93,Ni60,Pb208,Pd106,Sb121,Si29,Sn118,Sr88,Ti47
230607,PE,Before,03,2,3067800.56512569,130233.542161989,12898921.3913619,545790.553987404,448760.683853783,528955.186026364,973320.350341951,640456.926663222,30902.6963170719,1442757.19458433,1306121.87859113,127668.043249337,2745582.71666166,633234.748712602,1526024.10971846,93018.2714321056,1905720.54900192,1143807.51106385,2351395.65758002,99460.8656194669,493609.143874675,4780062.19961547,937546.242083877
230607,PE,Before,03,3,2826488.13114092,121482.755803345,12139068.9496822,519895.339396172,390772.130278057,484888.039763555,859110.147719134,584404.116499654,28107.0061361508,1287965.01428729,1206739.45437675,113174.212192305,2674440.30252649,558290.886271012,1383914.46283094,88886.0594266044,1653131.70491184,1063383.49594597,2240069.57441513,73607.2202399449,470903.573731128,4658709.11942044,911286.219969037
230607,PS,After,01,1,9318210.64585217,171795.870015373,49954037.1202092,411644.279256804,1203987.01049912,572173.343211214,1207624.28940699,2714769.45181988,292835.683782797,3164776.12659592,3066408.32479808,375804.492141396,12522862.3954795,1760494.20945467,5539635.697769,445724.139158203,3356503.30144476,573992.972727604,6394943.24410481,82684.8198942579,1421082.31119039,7462432.22182236,1176436.88369886
230607,PS,After,01,2,9910292.10473089,191424.268479903,26132228.0022322,389561.200900009,1400769.32403117,621317.840544813,1318136.46398108,2762941.79077575,339512.99668247,3394526.59660376,3783523.40511713,476231.944684279,14657890.7749431,2168047.62334705,6377558.77075416,471107.36224511,3879825.62208025,448466.563917967,6809274.07344214,71504.5429755908,1488353.85926898,7264903.16525541,1251514.3123223
230607,PS,After,01,3,10565490.1316593,176587.555753761,13099485.1818345,384868.903280429,1529816.71050748,483141.142016909,1215716.25748992,2181500.43239224,327638.666033846,3227517.545782,3446684.89047733,411662.046531231,13883350.3351592,2794737.40153957,5857582.72265606,371332.379066777,2997881.36955476,422548.034612689,6191158.52382673,66676.552956473,1453456.13431247,5865569.65475966,1133093.55883312
230607,PS,Before,01,1,14005077.075623,298250.403561892,29842843.8715599,483438.457575489,2216082.63422088,904984.915634094,2185555.58095278,4420854.70397809,530510.37092942,5157819.29251202,5705881.12252128,739442.211289325,20841077.2483908,4129154.41819226,9150332.02343129,714939.552107785,6276417.83372166,615715.615884608,11108802.2202018,110864.72537622,2482402.08775264,10732620.3573109,2023920.29582717
230607,PS,Before,01,2,11290916.4555466,234797.502648536,6001497.30195106,464333.488694797,1922103.37666042,844470.096019462,1716544.40651952,3708297.2283844,431693.878317366,3874079.19575475,5089429.30672586,722788.167884533,21663125.3316098,3145595.52462013,7682136.52190982,661234.216162532,4557578.73617114,507918.697371353,8787952.22018144,96576.7298113074,1954622.29323844,8649865.54346824,1604871.69987925
230607,PS,Before,01,3,12503422.04611,215968.033741839,12764835.969177,463288.331788689,1837542.74277675,854380.63860211,1501484.8700349,3511090.39953894,401765.060727011,3973864.97386294,4944453.6908912,637185.433440709,20261642.8315376,3316302.45820084,7001623.47582765,652045.791764625,4261365.3392683,510021.270418551,8218815.99798806,92730.1346239446,1749813.05079446,8524480.84027641,1446143.99591092
230607,PS,Before,02,1,17933968.6906854,268869.553165275,23762375.528067,559374.706599857,1387373.91468381,473574.271046145,2148324.14269797,2520170.73272076,485003.273483572,5240088.42107102,4303717.06246804,471498.295276416,13315842.8104953,2912354.13693815,8219277.47434839,415971.97582388,4647755.67162604,603820.565481047,11250976.7582775,134992.437370547,2185849.13563715,7524891.42940207,2014671.31255106
230607,PS,Before,02,2,18129070.5936617,455941.3487958,33763488.1107378,576919.025552058,2078128.20324255,596356.759305023,3638816.61436433,3249139.17040676,829737.488102024,7482448.56626233,5606582.28524049,675547.4514953,18035009.1945472,3981466.31731529,13715403.6486868,566748.53970521,9535090.15508919,607684.124035865,16923577.6491466,148485.906243607,4009394.50028818,10482516.010967,3461890.4434425
230607,PS,Before,02,3,10265594.7607426,202045.752945157,49724041.507436,531548.122931805,1200222.20168624,471069.627087933,1538044.20422503,2560682.659325,416032.08513659,4090124.12770933,3238570.22660924,380523.050821825,11230843.9124653,2291927.4563008,6155093.35528863,430707.63451909,6429780.2813218,564842.8202694,7894570.91148924,98220.1561940229,1668540.77715866,7987491.09582304,1473177.97558483
230607,PS,Before,03,1,11202801.5703818,201873.024613846,30699884.9864977,487114.053814476,1295932.32287928,309951.450029562,1414502.45430561,1366289.64086456,342550.889994146,3982839.44966947,3712264.78252511,429154.800893558,11145604.7550099,2352256.59674932,6296700.94742983,273391.63402017,2879444.14773691,482265.19362701,6782017.79124816,82480.5374255788,1553610.33955906,7491064.28509786,1339378.12329563
230607,PS,Before,03,2,6216260.08030451,148682.021360015,37824369.3315425,457561.289656742,728597.64809019,283456.676064083,1005816.03195707,1049331.3073985,259522.527240965,2407108.55649301,2460457.48000093,268252.095634121,8181396.71855428,1248835.77573375,4822107.54541317,218494.445886508,5032462.54170078,410246.06215118,4652547.9148762,67406.7468657838,1140928.12893086,5537288.64357879,988020.441246406
230607,PS,Before,03,3,14079985.7982506,245222.025160822,185037891.343551,446329.648715888,1936327.23276116,789855.701376482,1835982.12656113,3244200.93656806,439836.439380631,5498119.13883549,6183614.14288651,718050.147585689,22052163.8102259,3466982.90854364,7498676.74644577,616277.317521035,13986011.1063438,463174.065376405,7827876.35744448,84224.0638337006,1968824.72129284,19798080.3221112,1754866.76605263
230607,PVC,After,01,1,2398279.10420045,282293.401157109,7844624.37814077,243455.214656429,299439.617269858,158182.173089968,568946.578853364,1524814.43047495,39977.5000210231,795790.79866395,1491314.19651103,127338.842795741,4396876.43832832,2974100.42262237,1017410.82523487,27423.9106326192,5889934.49959378,264447.688720406,939191.713512695,35139.7370278751,433623.934322301,1668006.48522688,519725.361357696
230607,PVC,After,01,2,2403218.079597,308120.698204289,8989551.45394847,246053.505676402,322892.596292139,176747.031996523,624626.355143653,1598671.75792392,45528.9518305562,867419.261058661,1645915.99234933,137812.732741206,4790266.24012374,3345041.01906337,1477974.87321358,28608.0673907363,6509895.561603,298549.159799017,1055988.11610668,40220.2697212329,470253.517253784,1865731.52116055,574636.24204727
230607,PVC,After,01,3,2512729.66107088,360928.162832158,11506053.9613746,271464.331678836,398322.16975245,207816.961319674,733970.09850939,2006004.91517687,52313.3394010781,1002681.56707378,2125107.50731028,171417.797599107,5783195.26840507,3655051.80487195,1576882.56187164,33849.3213551435,8238402.70133949,349454.738252086,1230040.31510936,48582.677041675,567283.291862293,2335443.35520593,674456.980911632
230607,PVC,Before,01,1,2209766.9077555,309351.891329572,6508367.90175525,192854.427593306,294355.791183203,166926.602875019,564135.034012491,1307585.59156966,40477.4412219433,726411.353346763,1470776.45692008,121213.410555317,4270264.4355317,2096202.98273555,949788.108024645,28544.0264550544,4450777.65082958,242289.891823274,873231.504129554,36388.5611897209,436537.481979506,1531801.25106578,504228.348894644
230607,PVC,Before,01,2,2487465.93796341,290011.180017235,6687887.40593288,190286.794300587,298264.452218963,176065.672209544,554940.39369983,1303514.51108585,41301.2609840763,746709.199212725,1489710.64325411,127322.750841659,4375394.64390728,2151697.56555978,974230.575018347,28528.808691707,4737127.46196912,251595.521042034,892243.793919378,37780.4583796522,415269.299977571,1555367.34267527,499485.011805526
230607,PVC,Before,01,3,2901749.28336693,298887.757628762,7243851.47843392,198430.304384544,316152.454698767,178465.458098276,563944.663797403,1416291.16619691,41424.8702393224,738780.416085954,1655250.85654163,132760.694919181,4541974.58071691,2128101.84642773,1030889.85159328,28325.772136705,4858246.1836689,264554.872092576,921228.92413622,41982.8148402892,409538.525535032,1653169.60858521,503741.112508101
230607,PVC,Before,02,1,2463549.58456492,403111.988042514,10267903.4871471,274038.574423475,414667.340380182,227091.308104138,805108.114540641,2136996.8536674,55027.1164876106,1019970.17159367,2133167.94584131,170600.469129698,5922953.50665113,3776989.41129806,1578413.61009902,36118.4989558459,6856537.7951238,353996.847221931,1290852.72769828,52175.1123417286,562140.582144977,2252089.30642706,729211.144269001
230607,PVC,Before,02,2,2663119.40184617,446434.616644197,16125596.4556451,283931.564080948,457713.430771344,251170.766006371,879367.057331129,2403130.74820368,62589.1458366377,1182567.94534302,2333438.12507476,186608.427878306,6554970.31413799,4663580.56881206,1871848.28894419,40380.0970291733,7919668.36179175,395732.952122018,1445402.56926518,57175.5530565004,622464.582276851,2700383.46773637,797932.687204024
230607,PVC,Before,02,3,2795009.02685197,506525.550278317,12091659.7161627,292353.615213813,460845.325874155,252875.15450233,963400.006161399,2611669.85383666,64338.8007170433,1175523.05892422,3345386.4057399,193711.536417839,6753711.54890962,4177021.39460972,2049344.33374338,42007.2559196245,8264931.42673384,409584.514703077,1549761.80273405,58446.0831725958,701771.097925133,2679517.62903821,876165.679035297
