Polymer,Source,Day2,Batch,Color,N,Na23,Mg25,Al27,Si29,K39,Ca44,Ti47,Mn55,Fe57,Ni60,Cu63,As75,Sr88,Nb93,Sn118,Sb121,Ba138,Pb208
Can,05,1,A,Black,2,2.421727834982011e-05,0.03345259873478983,0.0011433977992658525,0.0006264041977237637,0.015605584834515657,0.001252980291938362,4.0766472039862665,0.0016496112122862052,0.1941703174849469,0.0025195581311806665,0.01324165174128744,0.04250553167434242,0.0006710022954192235,0.0005788881702468051,0.0010825500807467065,0.07512606274213328,0.007137777081772883,0.0006268675316736
Can,05,1,A,Black,3,2.580059410773344e-05,0.04074961248788853,0.001314302836563884,0.0005929294436462747,0.02495774861047649,0.0017130037672817284,3.5628735982968713,0.0016591027909029152,0.17825192187565372,0.0019973164135398923,0.012111730921321682,0.03514549794679575,0.0008943480239425271,0.0006210938821632474,0.0023083733938878224,0.06923945408755279,0.006552889408651552,0.0004360972350254439
Can,05,1,A,Black,4,3.075593814104821e-05,0.031172783334350678,0.0011792204489953456,0.0006397826323288783,0.02668203717054367,0.0013207143851124818,3.0968541805565066,0.003846165617422706,1.1982445204508048,0.0037691367974405565,0.012861480555240992,0.03324979768888121,0.0005788855188979996,0.0006796855812436744,0.0017095099239298655,0.06320313374407456,0.0062826292999746845,0.0006534968641167324
Can,05,2,A,Black,1,3.5084141399495104e-05,0.0398630007096208,0.0012032565638707478,0.0007127140339831948,0.014182409655800097,0.0013176434667515184,4.712188241394907,0.0022631824007329653,0.22343470986291017,0.0019396284930166432,0.013819865885493368,0.019342904605618754,0.0005003051995047675,0.0009479254792610692,0.002133301110121463,0.08439616155293349,0.007829100591191508,0.0007298269600959751
Can,05,2,A,Black,2,3.2346742158857283e-05,0.03551680011583819,0.0010518965419625478,0.0006377057321785207,0.015836836710509315,0.0010293506106690826,4.304343967773388,0.0018637894033457978,0.2139427294888284,0.0018435535286252427,0.012308605348518442,0.007767365414837844,0.0006282172588818558,0.0006259636785432751,0.0008709614339474298,0.08551157901248768,0.01472326338114653,0.00037264678051511773
Can,05,2,A,Black,3,2.5362649779701323e-05,0.033204948035947555,0.000908465322095366,0.0006121332296466655,0.015916911674859154,0.0012217907285682122,3.8320439821069137,0.0016127367783536528,0.32468185682058465,0.001555025782557423,0.010678554115424673,0.0075274133216678115,0.0006635282136695119,0.000599454057046421,0.0011119661617204053,0.0667969597431145,0.005900937764153334,0.00032451238278473235
Can,05,2,A,Black,4,2.4742623240008536e-05,0.029987197603937334,0.0009093597338123416,0.0006311251217604562,0.02050677603445999,0.000814563516625775,3.1410091477054447,0.001457263239879567,0.16954117585100972,0.0010812277839663525,0.010255107352398572,0.007746652861444986,0.00040964947618506614,0.0005319934704117232,0.0012592856314174118,0.0815053779507343,0.007345925100668912,0.00031202579683824053
Can,06,1,A,Red,1,3.903983665953511e-05,0.1652645000697786,0.006855804703460077,0.0004802530031293673,0.06961535592716186,0.012538869790227796,8.918518549405725,0.012219729836781233,0.3027840206517793,0.0009783584777121423,0.0029487528846888714,0.09301349863055501,0.01924226507965433,0.010213158381894051,0.0018215940625048621,0.07939284183616159,0.013408101467351186,0.0013590825463942438
Can,06,1,A,Red,2,6.680724069853243e-05,0.1661332384029543,0.00806674584174755,0.0004421859564675112,0.16022500454816851,0.017659364658589236,12.073849422208578,0.019033207573449937,0.40296314999900634,0.0038974659564594265,0.003488464214493839,0.05892128874694202,0.028419112219748407,0.011545258089046967,0.0017680307374599341,0.026798852767439672,0.03951817047781101,0.001406964029216693
Can,06,1,A,Red,3,4.291928822662501e-05,0.1596059696449048,0.008354415514378166,0.0004618595127914389,0.04664538366837375,0.017593081864774703,11.116990551573233,0.01776656637912626,0.399626948669836,0.0009200772919937485,0.0021745858667125487,0.05252167561971365,0.019581438088583945,0.012902882491921694,0.001052981150314496,0.026600425502386633,0.017615267434776122,0.0006701464563219917
Can,06,1,A,Red,4,2.3567861457599204e-05,0.16585178172733134,0.008527697614582325,0.0004556284180275513,0.04045406859413284,0.01999328592139968,12.25732313544167,0.014380595731420164,0.41366080089277196,0.0010097982303522146,0.001653099536783509,0.05726050525165297,0.023032699577532883,0.012207080679498225,0.001800721187737349,0.028189736151274552,0.031223184877053264,0.000657974822619565
Can,06,2,A,Red,1,0.0001255654262774081,0.1663643867629266,0.006870809197949294,0.00048204234627299505,0.10902760450207896,0.013585416196357508,12.051905037165609,0.014355276215237443,0.37922590526638217,0.0011252152592431876,0.005387080793618185,0.019826441699005957,0.019778828121791624,0.010261486284538277,0.001930795056259983,0.04801466691427239,0.017079204529371454,0.0010148773252117325
Can,06,2,A,Red,2,2.7980192335770384e-05,0.14860589215650935,0.006298325790225776,0.0004268574715704437,0.03145523537443788,0.012662153026653078,11.319985942463285,0.014195705990238559,0.3666509236144284,0.0007289123120396641,0.0016254532767956496,0.010859961153872926,0.022120122430587474,0.010675335703720276,0.00151148310624836,0.01419567248643836,0.014989892880841777,0.0006401913657937291
Can,06,2,A,Red,3,2.9974556643234485e-05,0.14462478482028307,0.006271792509031723,0.00045084090178662393,0.023640816014524932,0.013834968290678769,11.943160891347466,0.013015985276433347,0.3056353617080169,0.0006560218900434542,0.0013150809434673862,0.011227036388240543,0.018833653430477815,0.010180031953649733,0.0005459933153038965,0.012219616827346935,0.014642998980706397,0.0006012130591273271
Can,06,2,A,Red,4,5.758989834618884e-05,0.15422388551512822,0.00643055932782093,0.0004324862143054457,0.07452464867453856,0.015094525964923236,11.608521416548882,0.012507825126835959,0.3464582806838832,0.0010447780683959123,0.0026152198296647937,0.009928409004686887,0.016047815674468408,0.011565186745787685,0.000997253856413576,0.01191151052438863,0.017396541738064614,0.0009229004509664396
Can,07,1,A,Red,1,1.856340288715953e-05,0.11357366842253801,0.0016768984251998066,0.0006833741894440719,0.026966594814252762,0.012739826069194044,10.913881381758042,0.014565604298309654,0.330049806180888,0.0006227748086002511,0.001525695499917473,0.07606025818633559,0.031248332129943764,0.012664792272468512,0.0010674941885547666,0.04678897837315104,0.1021013109470584,0.0008386759229975338
Can,07,1,A,Red,2,1.4620288485111177e-05,0.10970767508856379,0.001601263715155004,0.0006328695725816995,0.02071928061671842,0.010851984529060167,11.548007679391684,0.014662187064397862,0.37593477758550325,0.0004519985358506277,0.0009300907424777855,0.045659774342245225,0.020169561360981553,0.010807711915059205,0.0008757821603153904,0.023724240084022793,0.05335464975704958,0.0007828775669279504
Can,07,1,A,Red,3,2.143092997807162e-05,0.10855761525216259,0.0016451795096125304,0.000695663349434727,0.023719816578675938,0.012076173893677341,11.182559609890935,0.014763128033696856,0.3535189970237945,0.0008470339493537572,0.0014965920887634748,0.04408932534377053,0.029139191594258575,0.011824300540964379,0.0013123912880707057,0.023428409414985696,0.06375563805858116,0.000559759136048401
Can,07,1,A,Red,4,1.535890826829166e-05,0.11169014939479516,0.001572057865462502,0.0006997753686513675,0.01860847796788943,0.011248930887146675,11.204791766840444,0.012365534195813523,0.38780665231986144,0.0007314803524786984,0.0012051895394426658,0.03895072239103559,0.02125603095743104,0.011316799241077544,0.001127907706878926,0.02174407614992546,0.07262954180017091,0.0006961477351404981
Can,07,2,A,Red,1,1.9860856326914536e-05,0.10340034249050827,0.0014307362747769418,0.0008806957218475309,0.01848232191888062,0.011090896657932208,10.54060625857649,0.012252211242422833,0.3052984509817432,0.0011696313336027866,0.0012164398614685579,0.014129989450707387,0.0159817645864681,0.00996686519202578,0.0012711226980114609,0.018893640499214378,0.06579188141940054,0.0006244216103893345
Can,07,2,A,Red,2,1.8347804312834345e-05,0.10476024474189208,0.001498211815293354,0.000807833879965351,0.015919575368200958,0.010848246861955329,11.024025966708205,0.011822084453974535,0.3123542601947792,0.0006047212889980365,0.001478766357825026,0.006634144195172201,0.017040981254817053,0.010755912635181265,0.0010657113371462922,0.009277683796371497,0.05578077831724107,0.0005292473220778717
Can,07,2,A,Red,3,2.058482019982862e-05,0.11008582739412294,0.0014654228272472658,0.0007696985738326105,0.022419326316041724,0.011869418110239519,10.939432644344299,0.014506130424868322,0.33101215241658116,0.0007548918074296403,0.0013728446023294231,0.006373702490530134,0.0176574510644962,0.009536616991064225,0.0007220364730459596,0.008379037610253897,0.04353567825556725,0.0005001742541405937
Can,07,2,A,Red,4,2.4183410226022482e-05,0.10889589187342452,0.001439095907246573,0.0007832133238076965,0.029505924612742863,0.010189762050764184,9.686070529509525,0.013045341859124692,0.28973149688918554,0.0012027119332821618,0.0019127539997850882,0.004608544083092704,0.015822931223368895,0.008861278472370913,0.0011901523260133384,0.008620111159816611,0.058474061731352465,0.0005877763431079818
Can,08,1,A,Black,1,7.646053967021911e-06,0.036783095080609625,0.00023489282571467356,0.0006560482946534474,0.0850834839709524,0.003016189707191872,0.21955431193480374,0.0014775491238430698,0.01033988997855055,0.011353423160052301,0.0023260250486289544,0.0893393039855197,0.0016141843910668222,0.00033937447932182006,0.001216325546847962,0.05178756872224013,0.003041590413076263,0.0010798725305613615
Can,08,1,A,Black,2,1.7841210704294455e-06,0.0299626848581551,0.00016362888224949647,0.000706540889154342,0.06520063023341367,0.0036138300695180104,0.0179933585192998,0.000723040581899959,0.006415481367651579,0.010626367104864871,0.0021781931844995733,0.0543187236099637,0.0012435899430103645,3.637721664621245e-05,0.001665289477091686,0.023590511170771,0.0010440185217842647,0.000715632828810545
